window,year,round,pick,pick_seed,opp_seed,model_p,ml,ml_opp,spread,margin,correct,covered,push
last_1_year,2011,R32,San Diego St.,2,7,0.9027777777777778,-250,210,-5.5,7,True,True,False
last_1_year,2011,S16,Duke,1,5,0.8611111111111112,-600,450,-9.5,-16,False,False,False
last_1_year,2011,S16,San Diego St.,2,3,0.6992063492063493,-135,115,-2.0,-7,False,False,False
last_1_year,2011,E8,Connecticut,3,5,0.561111111111111,-160,140,-3.5,2,True,False,False
last_1_year,2011,R64,Ohio St.,1,16,0.8492063492063493,-19475,10025,-25.5,29,True,True,False
last_1_year,2011,R64,Villanova,9,8,0.5222222222222224,-125,105,-2.0,-4,False,False,False
last_1_year,2011,R64,West Virginia,5,12,0.561111111111111,-127,113,-2.0,8,True,True,False
last_1_year,2011,R64,Kentucky,4,13,0.8888888888888888,-1079,791,-13.0,2,True,False,False
last_1_year,2011,R64,Xavier,6,11,0.5703703703703704,-115,-105,-1.0,-11,False,False,False
last_1_year,2011,R64,Syracuse,3,14,0.7314814814814814,-1450,850,-13.0,17,True,True,False
last_1_year,2011,R64,Georgia,10,7,0.5507936507936508,210,-260,6.0,-3,False,True,False
last_1_year,2011,R64,North Carolina,2,15,0.8361111111111111,-4400,1650,-18.5,15,True,False,False
last_1_year,2011,R32,Ohio St.,1,8,0.9027777777777778,-900,650,-11.5,32,True,True,False
last_1_year,2011,R32,Kentucky,4,5,0.6973544973544974,-180,155,-3.5,8,True,True,False
last_1_year,2011,R32,Syracuse,3,11,0.8888888888888888,-210,175,-4.5,-4,False,False,False
last_1_year,2011,R32,North Carolina,2,7,0.6444444444444444,-175,155,-3.5,3,True,False,False
last_1_year,2011,S16,Ohio St.,1,4,0.7416666666666667,-250,210,-5.5,-2,False,False,False
last_1_year,2011,S16,North Carolina,2,11,0.7833333333333333,-200,170,-4.0,18,True,True,False
last_1_year,2011,E8,North Carolina,2,4,0.561111111111111,115,-135,1.5,-7,False,False,False
last_1_year,2011,F4,Connecticut,3,8,0.7222222222222222,-160,140,-3.0,12,True,True,False
last_1_year,2012,R64,North Carolina,1,16,0.7222222222222222,-2105,1305,-15.5,19,True,True,False
last_1_year,2012,R64,Alabama,9,8,0.5726495726495726,100,-120,1.0,-1,False,False,True
last_1_year,2012,R64,Temple,5,12,0.7606837606837606,-165,145,-3.0,-14,False,False,False
last_1_year,2012,R64,Michigan,4,13,0.8888888888888888,-250,200,-5.5,-5,False,False,False
last_1_year,2012,R64,San Diego St.,6,11,0.5476190476190476,140,-160,2.5,-14,False,False,False
last_1_year,2012,R64,Belmont,14,3,0.5079365079365077,150,-170,3.5,-15,False,False,False
last_1_year,2012,R64,Saint Mary's,7,10,0.6416361416361417,-135,115,-2.0,-3,False,False,False
last_1_year,2012,R64,Kansas,2,15,0.6416361416361417,-1415,915,-13.5,15,True,True,False
last_1_year,2012,R32,North Carolina,1,8,0.6031746031746031,-550,425,-9.5,14,True,True,False
last_1_year,2012,R32,South Florida,12,13,0.6224053724053724,-140,120,-2.5,-6,False,False,False
last_1_year,2012,R32,Georgetown,3,11,0.6416361416361417,-200,170,-4.0,-3,False,False,False
last_1_year,2012,R32,Purdue,10,2,0.6190476190476191,320,-400,8.0,-3,False,True,False
last_1_year,2012,S16,North Carolina,1,13,0.7606837606837606,-700,500,-10.5,8,True,False,False
last_1_year,2012,S16,Kansas,2,11,0.6416361416361417,-440,340,-8.5,3,True,False,False
last_1_year,2012,E8,North Carolina,1,2,0.6860805860805862,120,-140,2.0,-13,False,False,False
last_1_year,2012,R64,Syracuse,1,16,0.6031746031746031,-1965,1265,-15.5,7,True,False,False
last_1_year,2012,R64,Kansas St.,8,9,0.6031746031746031,-230,190,-5.5,6,True,True,False
last_1_year,2012,R64,Vanderbilt,5,12,0.6940170940170941,-265,215,-5.5,9,True,True,False
last_1_year,2012,R64,Wisconsin,4,13,0.7051282051282052,-450,350,-8.5,24,True,True,False
last_1_year,2012,R64,Cincinnati,6,11,0.6416361416361417,-155,135,-3.0,6,True,True,False
last_1_year,2012,R64,Florida St.,3,14,0.6416361416361417,-315,255,-6.5,3,True,False,False
last_1_year,2012,R64,Gonzaga,7,10,0.6416361416361417,110,-130,1.5,23,True,True,False
last_1_year,2012,R64,Ohio St.,2,15,0.7606837606837606,-4405,2005,-17.5,19,True,True,False
last_1_year,2012,R32,Syracuse,1,8,0.6495726495726496,-310,250,-6.0,16,True,True,False
last_1_year,2012,R32,Wisconsin,4,5,0.6416361416361417,-115,-105,-0.0,3,True,True,False
last_1_year,2012,R32,Florida St.,3,6,0.6031746031746031,-145,125,-3.0,-6,False,False,False
last_1_year,2012,R32,Ohio St.,2,7,0.6456043956043956,-405,325,-7.5,7,True,False,False
last_1_year,2012,S16,Syracuse,1,4,0.6416361416361417,-165,145,-3.0,1,True,False,False
last_1_year,2012,S16,Ohio St.,2,6,0.7051282051282052,-370,310,-7.5,15,True,True,False
last_1_year,2012,E8,Syracuse,1,2,0.6416361416361417,130,-150,3.0,-7,False,False,False
last_1_year,2012,R64,Michigan St.,1,16,0.6031746031746031,-3500,1100,-18.5,22,True,True,False
last_1_year,2012,R64,Memphis,8,9,0.7222222222222222,-135,115,-2.5,-7,False,False,False
last_1_year,2012,R64,New Mexico,5,12,0.6416361416361417,-200,170,-4.5,7,True,True,False
last_1_year,2012,R64,Davidson,13,4,0.6190476190476191,215,-265,5.5,-7,False,False,False
last_1_year,2012,R64,Murray St.,6,11,0.6416361416361417,-230,190,-5.0,17,True,True,False
last_1_year,2012,R64,Marquette,3,14,0.6031746031746031,-260,210,-5.0,20,True,True,False
last_1_year,2012,R64,Florida,7,10,0.6416361416361417,-155,135,-2.5,26,True,True,False
last_1_year,2012,R64,Missouri,2,15,0.7606837606837606,-8055,3255,-21.0,-2,False,False,False
last_1_year,2012,R32,Michigan St.,1,9,0.6071428571428571,-330,270,-7.5,4,True,False,False
last_1_year,2012,R32,Louisville,4,5,0.6031746031746031,-130,110,-2.0,3,True,True,False
last_1_year,2012,R32,Marquette,3,6,0.666849816849817,-255,205,-5.5,9,True,True,False
last_1_year,2012,R32,Florida,7,15,0.7606837606837606,-1400,900,-14.0,34,True,True,False
last_1_year,2012,S16,Michigan St.,1,4,0.7051282051282052,-240,200,-5.5,-13,False,False,False
last_1_year,2012,S16,Marquette,3,7,0.6224053724053724,-125,105,-1.5,-10,False,False,False
last_1_year,2012,E8,Florida,7,4,0.5079365079365077,-116,105,-1.0,-4,False,False,False
last_1_year,2012,R64,Kentucky,1,16,0.7222222222222222,-21255,7255,-26.5,15,True,False,False
last_1_year,2012,R64,Connecticut,9,8,0.5805860805860805,-130,110,-2.0,-13,False,False,False
last_1_year,2012,R64,Wichita St.,5,12,0.7051282051282052,-355,285,-7.5,-3,False,False,False
last_1_year,2012,R64,Indiana,4,13,0.8051282051282053,-285,225,-6.0,13,True,True,False
last_1_year,2012,R64,UNLV,6,11,0.6031746031746031,-270,220,-5.5,-4,False,False,False
last_1_year,2012,R64,Baylor,3,14,0.6031746031746031,-380,310,-7.5,8,True,True,False
last_1_year,2012,R64,Notre Dame,7,10,0.7606837606837606,-135,115,-2.0,-4,False,False,False
last_1_year,2012,R64,Duke,2,15,0.6900488400488402,-855,555,-11.0,-5,False,False,False
last_1_year,2012,R32,Kentucky,1,8,0.6416361416361417,-935,635,-12.0,16,True,True,False
last_1_year,2012,R32,Indiana,4,12,0.7606837606837606,-250,200,-5.5,2,True,False,False
last_1_year,2012,R32,Baylor,3,11,0.7606837606837606,-400,320,-8.0,17,True,True,False
last_1_year,2012,R32,Xavier,10,15,0.6031746031746031,-190,165,-3.5,12,True,True,False
last_1_year,2012,S16,Kentucky,1,4,0.6224053724053724,-580,440,-9.5,12,True,True,False
last_1_year,2012,S16,Baylor,3,10,0.6940170940170941,-300,250,-6.5,5,True,False,False
last_1_year,2012,E8,Kentucky,1,3,0.6860805860805862,-420,345,-7.5,12,True,True,False
last_1_year,2012,Championship,Kentucky,1,2,0.6860805860805862,-300,250,-6.0,8,True,True,False
last_1_year,2013,R64,Indiana,1,16,0.6372549019607843,-8485,4485,-21.5,21,True,False,False
last_1_year,2013,R64,North Carolina St.,8,9,0.7086834733893558,-200,175,-4.0,-4,False,False,False
last_1_year,2013,R64,UNLV,5,12,0.9047619047619048,-185,165,-3.5,-3,False,False,False
last_1_year,2013,R64,Syracuse,4,13,0.9215686274509803,-1190,790,-13.0,47,True,True,False
last_1_year,2013,R64,Butler,6,11,0.7721755368814192,-170,150,-3.0,12,True,True,False
last_1_year,2013,R64,Marquette,3,14,0.8039215686274509,-180,160,-3.0,1,True,False,False
last_1_year,2013,R64,Illinois,7,10,0.7086834733893558,-115,-105,-1.0,8,True,True,False
last_1_year,2013,R64,Miami FL,2,15,0.9215686274509803,-1345,895,-14.0,29,True,True,False
last_1_year,2013,R32,Indiana,1,9,1.0,-1090,790,-12.5,6,True,False,False
last_1_year,2013,R32,Syracuse,4,12,0.7721755368814192,-390,320,-8.0,6,True,False,False
last_1_year,2013,R32,Marquette,3,6,0.7598039215686274,-130,110,-1.5,2,True,True,False
last_1_year,2013,R32,Miami FL,2,7,0.8263305322128852,-430,350,-7.5,4,True,False,False
last_1_year,2013,S16,Indiana,1,4,0.8039215686274509,-240,200,-5.0,-11,False,False,False
last_1_year,2013,S16,Miami FL,2,3,0.8039215686274509,-290,240,-5.5,-10,False,False,False
last_1_year,2013,E8,Syracuse,4,3,0.6176470588235294,-215,185,-4.5,16,True,True,False
last_1_year,2013,R64,Kansas,1,16,1.0,-6495,3495,-20.5,7,True,False,False
last_1_year,2013,R64,North Carolina,8,9,0.7086834733893558,-235,200,-5.0,7,True,True,False
last_1_year,2013,R64,VCU,5,12,0.5172735760971054,-375,315,-7.0,46,True,True,False
last_1_year,2013,R64,Michigan,4,13,1.0,-1000,700,-12.0,15,True,True,False
last_1_year,2013,R64,Minnesota,11,6,0.673202614379085,-170,150,-3.5,20,True,True,False
last_1_year,2013,R64,Florida,3,14,0.7086834733893558,-5685,2985,-20.0,32,True,True,False
last_1_year,2013,R64,San Diego St.,7,10,0.8039215686274509,-150,130,-2.5,15,True,True,False
last_1_year,2013,R64,Georgetown,2,15,0.7280578898225957,-1150,750,-13.5,-10,False,False,False
last_1_year,2013,R32,Kansas,1,8,0.8263305322128852,-310,260,-6.5,12,True,True,False
last_1_year,2013,R32,Michigan,4,5,0.7086834733893558,-180,160,-3.5,25,True,True,False
last_1_year,2013,R32,Florida,3,11,0.8039215686274509,-370,310,-7.5,14,True,True,False
last_1_year,2013,R32,San Diego St.,7,15,0.8039215686274509,-350,290,-7.5,-10,False,False,False
last_1_year,2013,S16,Kansas,1,4,0.7549019607843137,-130,110,-1.5,-2,False,False,False
last_1_year,2013,S16,Florida,3,15,0.7086834733893558,-1240,840,-14.5,12,True,False,False
last_1_year,2013,E8,Florida,3,4,0.9215686274509803,-190,160,-3.5,-20,False,False,False
last_1_year,2013,R64,Gonzaga,1,16,0.7086834733893558,-7990,3990,-22.5,6,True,False,False
last_1_year,2013,R64,Pittsburgh,8,9,0.7721755368814192,-200,175,-4.5,-18,False,False,False
last_1_year,2013,R64,Wisconsin,5,12,0.6372549019607843,-295,255,-6.5,-11,False,False,False
last_1_year,2013,R64,Kansas St.,4,13,0.8039215686274509,-260,220,-6.0,-2,False,False,False
last_1_year,2013,R64,Arizona,6,11,0.8431372549019609,-200,175,-4.5,17,True,True,False
last_1_year,2013,R64,New Mexico,3,14,0.8263305322128852,-705,545,-10.5,-6,False,False,False
last_1_year,2013,R64,Notre Dame,7,10,0.8039215686274509,105,-125,1.0,-18,False,False,False
last_1_year,2013,R64,Ohio St.,2,15,0.7086834733893558,-1650,1100,-15.0,25,True,True,False
last_1_year,2013,R32,Gonzaga,1,9,0.8039215686274509,-315,265,-7.0,-6,False,False,False
last_1_year,2013,R32,Mississippi,12,13,0.7721755368814192,-180,160,-3.5,-2,False,False,False
last_1_year,2013,R32,Arizona,6,14,1.0,-635,510,-10.5,23,True,True,False
last_1_year,2013,R32,Ohio St.,2,10,0.9215686274509803,-365,305,-7.5,3,True,False,False
last_1_year,2013,S16,Wichita St.,9,13,0.7721755368814192,-230,190,-4.5,14,True,True,False
last_1_year,2013,S16,Ohio St.,2,6,0.8039215686274509,-175,155,-3.5,3,True,False,False
last_1_year,2013,E8,Ohio St.,2,9,0.8039215686274509,-245,205,-5.0,-4,False,False,False
last_1_year,2013,R64,Louisville,1,16,0.7086834733893558,-20000,7500,-26.5,31,True,True,False
last_1_year,2013,R64,Missouri,9,8,0.673202614379085,-155,135,-3.0,-12,False,False,False
last_1_year,2013,R64,Oklahoma St.,5,12,0.8039215686274509,-135,115,-2.0,-13,False,False,False
last_1_year,2013,R64,Saint Louis,4,13,0.7086834733893558,-500,395,-9.0,20,True,True,False
last_1_year,2013,R64,Memphis,6,11,0.5816993464052288,-130,110,-1.0,2,True,True,False
last_1_year,2013,R64,Michigan St.,3,14,0.8580765639589168,-555,450,-9.5,11,True,True,False
last_1_year,2013,R64,Creighton,7,10,0.5931372549019608,-170,150,-3.0,4,True,True,False
last_1_year,2013,R64,Duke,2,15,0.6094771241830065,-5755,3355,-20.5,12,True,False,False
last_1_year,2013,R32,Louisville,1,8,0.9215686274509803,-675,515,-10.5,26,True,True,False
last_1_year,2013,R32,Oregon,12,4,0.546218487394958,185,-215,4.5,17,True,True,False
last_1_year,2013,R32,Michigan St.,3,6,0.5490196078431372,-285,245,-5.5,22,True,True,False
last_1_year,2013,R32,Duke,2,7,0.8263305322128852,-285,245,-6.0,16,True,True,False
last_1_year,2013,S16,Louisville,1,12,0.8039215686274509,-770,545,-10.5,8,True,False,False
last_1_year,2013,S16,Duke,2,3,0.6372549019607843,-140,120,-2.0,10,True,True,False
last_1_year,2013,E8,Louisville,1,2,0.8039215686274509,-195,165,-3.5,22,True,True,False
last_1_year,2013,F4,Louisville,1,4,0.9215686274509803,-170,150,-4.0,6,True,True,False
last_1_year,2014,R64,Wichita St.,1,16,0.7847222222222222,-1875,1155,-17.0,27,True,True,False
last_1_year,2014,R64,Kentucky,8,9,0.673611111111111,-280,230,-6.0,7,True,True,False
last_1_year,2014,R64,North Carolina St.,12,5,0.5208333333333333,145,-165,3.0,-3,False,False,True
last_1_year,2014,R64,Louisville,4,13,0.8222222222222223,-2295,1195,-16.5,7,True,False,False
last_1_year,2014,R64,Massachusetts,6,11,0.7555555555555555,225,-275,6.0,-19,False,False,False
last_1_year,2014,R64,Duke,3,14,0.7847222222222222,-1200,850,-13.0,-7,False,False,False
last_1_year,2014,R64,Texas,7,10,0.6513888888888889,-145,125,-2.5,2,True,False,False
last_1_year,2014,R64,Michigan,2,15,0.8368055555555555,-1560,1010,-15.0,17,True,True,False
last_1_year,2014,R32,Wichita St.,1,8,0.5347222222222222,-215,185,-4.5,-2,False,False,False
last_1_year,2014,R32,Louisville,4,5,0.673611111111111,-615,465,-10.0,15,True,True,False
last_1_year,2014,R32,Tennessee,11,14,0.6513888888888889,-440,350,-8.5,20,True,True,False
last_1_year,2014,R32,Michigan,2,7,0.7847222222222222,-235,200,-5.5,14,True,True,False
last_1_year,2014,S16,Louisville,4,8,0.6388888888888888,-185,160,-4.0,-5,False,False,False
last_1_year,2014,S16,Michigan,2,11,0.7847222222222222,-140,120,-2.0,2,True,False,True
last_1_year,2014,E8,Michigan,2,8,0.7777777777777777,120,-140,2.5,-3,False,False,False
last_1_year,2014,R64,Arizona,1,16,0.7847222222222222,-7000,3000,-20.0,9,True,False,False
last_1_year,2014,R64,Gonzaga,8,9,0.6444444444444444,155,-175,4.0,8,True,True,False
last_1_year,2014,R64,Oklahoma,5,12,0.5347222222222222,-170,150,-3.5,-5,False,False,False
last_1_year,2014,R64,San Diego St.,4,13,0.6513888888888889,-405,325,-8.0,2,True,False,False
last_1_year,2014,R64,Baylor,6,11,0.5868055555555555,-175,155,-3.5,14,True,True,False
last_1_year,2014,R64,Creighton,3,14,0.6513888888888889,-1090,790,-13.5,10,True,False,False
last_1_year,2014,R64,Oregon,7,10,0.7777777777777777,-210,180,-5.0,19,True,True,False
last_1_year,2014,R64,Wisconsin,2,15,0.7847222222222222,-1365,915,-14.0,40,True,True,False
last_1_year,2014,R32,Arizona,1,8,0.7180555555555556,-400,320,-7.5,23,True,True,False
last_1_year,2014,R32,San Diego St.,4,12,0.7034722222222222,-180,160,-4.0,19,True,True,False
last_1_year,2014,R32,Creighton,3,6,0.7847222222222222,-190,165,-4.0,-30,False,False,False
last_1_year,2014,R32,Wisconsin,2,7,0.6513888888888889,-275,225,-6.0,8,True,True,False
last_1_year,2014,S16,Arizona,1,4,0.5347222222222222,-379,309,-7.5,6,True,False,False
last_1_year,2014,S16,Wisconsin,2,6,0.7180555555555556,-190,162,-4.0,17,True,True,False
last_1_year,2014,E8,Arizona,1,2,0.6513888888888889,-175,150,-3.5,-1,False,False,False
last_1_year,2014,R64,Virginia,1,16,0.6513888888888889,-6500,2900,-19.0,11,True,False,False
last_1_year,2014,R64,Memphis,8,9,0.5347222222222222,-190,165,-3.5,5,True,True,False
last_1_year,2014,R64,Cincinnati,5,12,0.7555555555555555,-155,135,-3.0,-4,False,False,False
last_1_year,2014,R64,Michigan St.,4,13,0.6513888888888889,-1450,1000,-14.5,15,True,True,False
last_1_year,2014,R64,North Carolina,6,11,0.7555555555555555,-205,175,-4.0,2,True,False,False
last_1_year,2014,R64,Iowa St.,3,14,0.673611111111111,-435,345,-8.5,18,True,True,False
last_1_year,2014,R64,Connecticut,7,10,0.7777777777777777,-205,175,-4.5,8,True,True,False
last_1_year,2014,R64,Villanova,2,15,0.7847222222222222,-2800,1400,-16.5,20,True,True,False
last_1_year,2014,R32,Virginia,1,8,0.6444444444444444,-330,270,-7.0,18,True,True,False
last_1_year,2014,R32,Michigan St.,4,12,0.7256944444444445,-450,360,-8.5,7,True,False,False
last_1_year,2014,R32,Iowa St.,3,6,0.5347222222222222,-120,100,-1.0,2,True,True,False
last_1_year,2014,R32,Villanova,2,7,0.673611111111111,-195,170,-4.5,-12,False,False,False
last_1_year,2014,S16,Michigan St.,4,1,0.5277777777777779,-150,130,-2.5,2,True,False,False
last_1_year,2014,S16,Iowa St.,3,7,0.6513888888888889,-115,-105,-0.0,-5,False,False,False
last_1_year,2014,E8,Michigan St.,4,7,0.673611111111111,-280,230,-5.0,-6,False,False,False
last_1_year,2014,R64,Florida,1,16,0.8368055555555555,-6400,3600,-22.0,12,True,False,False
last_1_year,2014,R64,Colorado,8,9,0.5277777777777778,255,-315,6.0,-29,False,False,False
last_1_year,2014,R64,VCU,5,12,0.7034722222222222,-265,215,-6.0,-2,False,False,False
last_1_year,2014,R64,UCLA,4,13,0.673611111111111,-430,340,-8.0,17,True,True,False
last_1_year,2014,R64,Ohio St.,6,11,0.8222222222222223,-320,260,-6.0,-1,False,False,False
last_1_year,2014,R64,Syracuse,3,14,0.7034722222222222,-1080,780,-13.0,24,True,True,False
last_1_year,2014,R64,New Mexico,7,10,0.5347222222222222,-225,190,-4.5,-5,False,False,False
last_1_year,2014,R64,Kansas,2,15,0.7847222222222222,-1190,840,-13.0,11,True,False,False
last_1_year,2014,R32,Florida,1,9,0.7256944444444445,-280,230,-5.5,16,True,True,False
last_1_year,2014,R32,UCLA,4,12,0.6513888888888889,-575,450,-9.5,17,True,True,False
last_1_year,2014,R32,Syracuse,3,11,0.5868055555555555,-435,345,-8.5,-2,False,False,False
last_1_year,2014,R32,Kansas,2,10,0.5347222222222222,-330,270,-6.5,-3,False,False,False
last_1_year,2014,S16,Florida,1,4,0.6513888888888889,-210,180,-4.5,11,True,True,False
last_1_year,2014,S16,Stanford,10,11,0.5347222222222222,-170,145,-3.0,-10,False,False,False
last_1_year,2014,E8,Florida,1,11,0.673611111111111,-725,525,-10.0,10,True,False,True
last_1_year,2014,F4,Connecticut,7,8,0.6388888888888888,125,-145,2.5,6,True,True,False
last_1_year,2015,R64,Duke,1,16,0.8666666666666667,-7700,3200,-22.5,29,True,True,False
last_1_year,2015,R64,San Diego St.,8,9,0.5238095238095238,-195,170,-4.5,12,True,True,False
last_1_year,2015,R64,Utah,5,12,0.8095238095238094,-315,255,-6.5,7,True,True,False
last_1_year,2015,R64,Georgetown,4,13,0.5722943722943722,-380,300,-8.5,10,True,True,False
last_1_year,2015,R64,SMU,6,11,0.538961038961039,-185,160,-4.0,-1,False,False,False
last_1_year,2015,R64,Iowa St.,3,14,0.8190476190476191,-1430,1030,-14.0,-1,False,False,False
last_1_year,2015,R64,Iowa,7,10,0.5238095238095238,-140,120,-2.5,31,True,True,False
last_1_year,2015,R64,Gonzaga,2,15,0.6428571428571428,-2640,1690,-17.0,10,True,False,False
last_1_year,2015,R32,Duke,1,8,0.6428571428571428,-610,485,-9.0,19,True,True,False
last_1_year,2015,R32,Georgetown,4,5,0.5238095238095238,180,-210,4.5,-11,False,False,False
last_1_year,2015,R32,UCLA,11,14,0.8690476190476191,-230,195,-5.5,17,True,True,False
last_1_year,2015,R32,Gonzaga,2,7,0.8190476190476191,-295,245,-6.0,19,True,True,False
last_1_year,2015,S16,Duke,1,5,0.5647186147186147,-220,185,-4.5,6,True,True,False
last_1_year,2015,S16,Gonzaga,2,11,0.6428571428571428,-475,380,-8.5,12,True,True,False
last_1_year,2015,E8,Duke,1,2,0.5238095238095238,-130,110,-2.0,14,True,True,False
last_1_year,2015,R64,Villanova,1,16,0.8190476190476191,-8010,3510,-22.0,41,True,True,False
last_1_year,2015,R64,North Carolina St.,8,9,0.538961038961039,-135,115,-2.0,1,True,False,False
last_1_year,2015,R64,Northern Iowa,5,12,0.8190476190476191,-300,250,-6.5,17,True,True,False
last_1_year,2015,R64,Louisville,4,13,0.5722943722943722,-455,365,-8.5,2,True,False,False
last_1_year,2015,R64,Providence,6,11,0.5722943722943722,-160,140,-3.0,-13,False,False,False
last_1_year,2015,R64,Oklahoma,3,14,0.538961038961039,-1080,780,-13.0,9,True,False,False
last_1_year,2015,R64,Michigan St.,7,10,0.6428571428571428,-275,225,-6.0,7,True,True,False
last_1_year,2015,R64,Virginia,2,15,0.8190476190476191,-2305,1455,-16.5,12,True,False,False
last_1_year,2015,R32,Villanova,1,8,0.538961038961039,-585,460,-10.0,-3,False,False,False
last_1_year,2015,R32,Louisville,4,5,0.5238095238095238,120,-140,2.5,13,True,True,False
last_1_year,2015,R32,Oklahoma,3,11,0.5722943722943722,-205,180,-4.0,6,True,True,False
last_1_year,2015,R32,Virginia,2,7,0.538961038961039,-225,195,-4.5,-6,False,False,False
last_1_year,2015,S16,Louisville,4,8,0.557142857142857,-142,121,-2.5,10,True,True,False
last_1_year,2015,S16,Oklahoma,3,7,0.5238095238095238,-101,-119,1.0,-4,False,False,False
last_1_year,2015,E8,Louisville,4,7,0.5238095238095238,125,-145,2.0,-6,False,False,False
last_1_year,2015,R64,Wisconsin,1,16,0.707936507936508,-5795,2795,-20.0,14,True,False,False
last_1_year,2015,R64,Oregon,8,9,0.5238095238095238,-115,-105,-0.0,6,True,True,False
last_1_year,2015,R64,Arkansas,5,12,0.538961038961039,-340,280,-7.0,3,True,False,False
last_1_year,2015,R64,North Carolina,4,13,0.6428571428571428,-570,445,-10.0,2,True,False,False
last_1_year,2015,R64,Xavier,6,11,0.538961038961039,-140,120,-2.0,19,True,True,False
last_1_year,2015,R64,Baylor,3,14,0.6428571428571428,-540,415,-9.5,-1,False,False,False
last_1_year,2015,R64,VCU,7,10,0.5238095238095238,155,-175,3.5,-3,False,True,False
last_1_year,2015,R64,Arizona,2,15,0.8190476190476191,-5960,2460,-23.5,21,True,False,False
last_1_year,2015,R32,Wisconsin,1,8,1.0,-1080,780,-12.5,7,True,False,False
last_1_year,2015,R32,North Carolina,4,5,0.5722943722943722,-230,195,-5.0,9,True,True,False
last_1_year,2015,R32,Xavier,6,14,0.538961038961039,-270,220,-6.0,8,True,True,False
last_1_year,2015,R32,Arizona,2,10,0.6428571428571428,-585,460,-10.0,15,True,True,False
last_1_year,2015,S16,Wisconsin,1,4,0.6428571428571428,-295,245,-6.0,7,True,True,False
last_1_year,2015,S16,Arizona,2,6,0.7261904761904762,-900,650,-11.5,8,True,False,False
last_1_year,2015,E8,Wisconsin,1,2,0.538961038961039,105,-125,1.5,7,True,True,False
last_1_year,2015,R64,Kentucky,1,16,0.6761904761904761,-44560,14560,-35.0,23,True,False,False
last_1_year,2015,R64,Cincinnati,8,9,0.5238095238095238,-135,115,-2.0,1,True,False,False
last_1_year,2015,R64,West Virginia,5,12,0.6761904761904761,-210,180,-4.5,6,True,True,False
last_1_year,2015,R64,Maryland,4,13,0.6428571428571428,-230,195,-5.0,3,True,False,False
last_1_year,2015,R64,Butler,6,11,0.5238095238095238,130,-150,2.5,8,True,True,False
last_1_year,2015,R64,Notre Dame,3,14,0.6761904761904761,-805,605,-12.0,4,True,False,False
last_1_year,2015,R64,Wichita St.,7,10,0.538961038961039,-290,240,-6.5,5,True,False,False
last_1_year,2015,R64,Kansas,2,15,0.6761904761904761,-580,455,-9.5,19,True,True,False
last_1_year,2015,R32,Kentucky,1,8,0.7261904761904762,-2075,1425,-15.5,13,True,False,False
last_1_year,2015,R32,Maryland,4,5,0.538961038961039,100,-120,1.5,-10,False,False,False
last_1_year,2015,R32,Notre Dame,3,6,0.7857142857142857,-210,185,-4.5,3,True,False,False
last_1_year,2015,R32,Kansas,2,7,0.5238095238095238,-105,-115,0.0,-13,False,False,False
last_1_year,2015,S16,Kentucky,1,5,0.6761904761904761,-1250,900,-12.5,39,True,True,False
last_1_year,2015,S16,Notre Dame,3,7,0.538961038961039,120,-140,2.0,11,True,True,False
last_1_year,2015,E8,Kentucky,1,3,0.538961038961039,-790,615,-11.0,2,True,False,False
last_1_year,2015,F4,Duke,1,1,0.5238095238095238,105,-125,1.0,5,True,True,False
last_1_year,2016,R64,Virginia,1,16,0.7037037037037037,-13500,5500,-23.0,36,True,True,False
last_1_year,2016,R64,Butler,9,8,0.6666666666666667,-165,145,-3.5,10,True,True,False
last_1_year,2016,R64,Purdue,5,12,0.8592592592592593,-400,330,-8.0,-2,False,False,False
last_1_year,2016,R64,Iowa St.,4,13,1.0,-300,250,-6.5,13,True,True,False
last_1_year,2016,R64,Gonzaga,11,6,0.6666666666666667,-135,115,-2.0,16,True,True,False
last_1_year,2016,R64,Utah,3,14,0.7037037037037037,-430,360,-8.5,11,True,True,False
last_1_year,2016,R64,Dayton,7,10,0.5722222222222223,-105,-115,1.0,-19,False,False,False
last_1_year,2016,R64,Michigan St.,2,15,0.7592592592592592,-3000,1529,-16.5,-9,False,False,False
last_1_year,2016,R32,Virginia,1,9,1.0,-420,350,-8.5,8,True,False,False
last_1_year,2016,R32,Iowa St.,4,12,1.0,-260,220,-6.0,17,True,True,False
last_1_year,2016,R32,Utah,3,11,0.7111111111111111,100,-120,1.0,-23,False,False,False
last_1_year,2016,R32,Syracuse,10,15,0.7111111111111111,-275,225,-6.0,25,True,True,False
last_1_year,2016,S16,Virginia,1,4,0.8592592592592593,-310,260,-6.5,13,True,True,False
last_1_year,2016,S16,Gonzaga,11,10,0.6666666666666667,-200,175,-4.0,-3,False,False,False
last_1_year,2016,E8,Virginia,1,10,0.8703703703703703,-450,375,-8.0,-6,False,False,False
last_1_year,2016,R64,North Carolina,1,16,0.9333333333333332,-13500,5500,-23.5,16,True,False,False
last_1_year,2016,R64,USC,8,9,0.8592592592592593,120,-140,2.5,-1,False,True,False
last_1_year,2016,R64,Indiana,5,12,1.0,-700,500,-10.5,25,True,True,False
last_1_year,2016,R64,Kentucky,4,13,1.0,-1400,800,-13.5,28,True,True,False
last_1_year,2016,R64,Notre Dame,6,11,0.8703703703703703,-155,135,-3.0,7,True,True,False
