window,year,round,pick,pick_seed,opp_seed,model_p,ml,ml_opp,spread,margin,correct,covered,push
all_prior,2018,S16,Nevada,7,11,0.8133333333333334,-130,110,-1.5,-1,False,False,False
all_prior,2018,E8,Kansas St.,9,11,0.6533333333333333,-130,110,-1.5,-16,False,False,False
all_prior,2018,Championship,Villanova,1,3,0.64,-330,267,-6.5,17,True,True,False
all_prior,2019,R64,North Carolina,1,16,0.9520232112730639,-10000,2000,-24.5,15,True,False,False
all_prior,2019,R64,Washington,9,8,0.5106970022356287,155,-185,3.5,17,True,True,False
all_prior,2019,R64,Auburn,5,12,0.7350401896447045,-280,230,-6.0,1,True,False,False
all_prior,2019,R64,Kansas,4,13,0.8481397359127906,-300,240,-6.5,34,True,True,False
all_prior,2019,R64,Iowa St.,6,11,0.6511026280081922,-265,215,-5.5,-3,False,False,False
all_prior,2019,R64,Houston,3,14,0.768046709693665,-1000,650,-12.5,29,True,True,False
all_prior,2019,R64,Wofford,7,10,0.7015138631033602,-170,145,-3.5,16,True,True,False
all_prior,2019,R64,Kentucky,2,15,0.9639139499151611,-5000,1500,-20.0,35,True,True,False
all_prior,2019,R32,North Carolina,1,9,0.6575369886925245,-900,600,-11.5,22,True,True,False
all_prior,2019,R32,Auburn,5,4,0.5330062536743364,-140,120,-2.5,14,True,True,False
all_prior,2019,R32,Houston,3,11,0.7500277373384043,-310,250,-6.5,15,True,True,False
all_prior,2019,R32,Kentucky,2,7,0.7526067838532278,-265,215,-5.5,6,True,True,False
all_prior,2019,S16,North Carolina,1,5,0.6290213882475766,-270,220,-5.5,-17,False,False,False
all_prior,2019,S16,Kentucky,2,3,0.5115263725806692,-135,115,-2.0,4,True,True,False
all_prior,2019,E8,Kentucky,2,5,0.6603385897966001,-220,180,-4.5,-6,False,False,False
all_prior,2019,R64,Virginia,1,16,0.9450591444343702,-10000,2000,-22.5,15,True,False,False
all_prior,2019,R64,Mississippi,8,9,0.5832663612106175,-120,100,-1.0,-23,False,False,False
all_prior,2019,R64,Wisconsin,5,12,0.6701650363838823,-130,110,-1.5,-18,False,False,False
all_prior,2019,R64,Kansas St.,4,13,0.6038890996293145,-170,145,-4.0,-6,False,False,False
all_prior,2019,R64,Villanova,6,11,0.5298803148861235,-200,170,-3.5,4,True,True,False
all_prior,2019,R64,Purdue,3,14,0.8229520251607638,-1000,650,-12.5,13,True,True,False
all_prior,2019,R64,Cincinnati,7,10,0.7638680606577791,-220,180,-4.5,-7,False,False,False
all_prior,2019,R64,Tennessee,2,15,0.9617809067271692,-4000,1400,-17.5,7,True,False,False
all_prior,2019,R32,Virginia,1,9,0.7556226443386413,-650,450,-10.5,12,True,True,False
all_prior,2019,R32,Oregon,12,13,0.7596680991195238,-240,190,-4.5,19,True,True,False
all_prior,2019,R32,Purdue,3,6,0.6961178753142654,-155,135,-3.0,26,True,True,False
all_prior,2019,R32,Tennessee,2,10,0.8209814693786404,-500,375,-8.0,6,True,False,False
all_prior,2019,S16,Virginia,1,12,0.8193075245562021,-440,340,-8.5,4,True,False,False
all_prior,2019,S16,Tennessee,2,3,0.6959354078248705,-130,110,-1.5,-5,False,False,False
all_prior,2019,E8,Virginia,1,3,0.6817759255850604,-225,188,-4.5,5,True,True,False
all_prior,2019,R64,Gonzaga,1,16,0.9709889400731337,-10000,1904,-28.5,38,True,True,False
all_prior,2019,R64,Syracuse,8,9,0.5690187088656293,-145,125,-2.5,-9,False,False,False
all_prior,2019,R64,Marquette,5,12,0.6387798864020455,-155,135,-3.0,-19,False,False,False
all_prior,2019,R64,Florida St.,4,13,0.7854539629298878,-450,350,-8.5,7,True,False,False
all_prior,2019,R64,Buffalo,6,11,0.6920677335971136,-310,250,-6.0,17,True,True,False
all_prior,2019,R64,Texas Tech,3,14,0.8886244766565671,-1200,750,-13.5,15,True,True,False
all_prior,2019,R64,Nevada,7,10,0.6067458193724111,-160,140,-3.0,-9,False,False,False
all_prior,2019,R64,Michigan,2,15,0.8990367690816671,-2000,1000,-15.5,19,True,True,False
all_prior,2019,R32,Gonzaga,1,9,0.8518244069642013,-1500,850,-14.0,12,True,False,False
all_prior,2019,R32,Florida St.,4,12,0.6996188933758934,-190,160,-4.0,28,True,True,False
all_prior,2019,R32,Texas Tech,3,6,0.5403203769211656,-200,170,-4.0,20,True,True,False
all_prior,2019,R32,Michigan,2,10,0.7600709598344046,-280,230,-6.0,15,True,True,False
all_prior,2019,S16,Gonzaga,1,4,0.6328444125154357,-425,325,-7.5,14,True,True,False
all_prior,2019,S16,Michigan,2,3,0.6729425869390848,-140,120,-2.0,-19,False,False,False
all_prior,2019,E8,Gonzaga,1,3,0.643588991044904,-255,211,-5.0,-6,False,False,False
all_prior,2019,R64,Duke,1,16,0.897053116369194,-30000,2208,-27.5,23,True,False,False
all_prior,2019,R64,VCU,8,9,0.5670356519366121,105,-125,1.5,-15,False,False,False
all_prior,2019,R64,Mississippi St.,5,12,0.741231728608841,-300,240,-6.5,-4,False,False,False
all_prior,2019,R64,Virginia Tech,4,13,0.708437047562981,-550,400,-10.0,14,True,True,False
all_prior,2019,R64,Maryland,6,11,0.6953611213013587,-170,145,-3.5,2,True,False,False
all_prior,2019,R64,LSU,3,14,0.8754023804212149,-300,240,-7.0,5,True,False,False
all_prior,2019,R64,Louisville,7,10,0.6386538355637359,-240,190,-5.0,-10,False,False,False
all_prior,2019,R64,Michigan St.,2,15,0.9503129827575026,-5000,1500,-17.5,11,True,False,False
all_prior,2019,R32,Duke,1,9,0.8419682277685974,-1400,800,-13.0,1,True,False,False
all_prior,2019,R32,Virginia Tech,4,12,0.8971763235447751,-600,425,-9.5,9,True,False,False
all_prior,2019,R32,LSU,3,6,0.5797094852947007,-180,150,-3.0,2,True,False,False
all_prior,2019,R32,Michigan St.,2,10,0.7700457091170114,-650,450,-10.5,20,True,True,False
all_prior,2019,S16,Duke,1,4,0.6763385003673904,-450,350,-7.5,2,True,False,False
all_prior,2019,S16,Michigan St.,2,3,0.5924317227389383,-280,230,-6.0,17,True,True,False
all_prior,2019,E8,Duke,1,2,0.6258900702299882,-155,135,-2.5,-1,False,False,False
all_prior,2019,Championship,Virginia,1,3,0.6660835798987261,-136,116,-2.0,8,True,True,False
all_prior,2021,R64,Illinois,1,16,0.9424603025670812,-5000,1500,-22.5,29,True,True,False
all_prior,2021,R64,Loyola Chicago,8,9,0.6351343274028699,-250,210,-5.5,11,True,True,False
all_prior,2021,R64,Tennessee,5,12,0.7326176623915315,-420,350,-9.0,-14,False,False,False
all_prior,2021,R64,Oklahoma St.,4,13,0.7187324167752178,-340,280,-7.0,9,True,True,False
all_prior,2021,R64,San Diego St.,6,11,0.6568329114529523,-155,135,-3.0,-16,False,False,False
all_prior,2021,R64,West Virginia,3,14,0.7809074612756587,-1000,650,-13.0,17,True,True,False
all_prior,2021,R64,Clemson,7,10,0.5312309377157737,130,-150,2.5,-4,False,False,False
all_prior,2021,R64,Houston,2,15,0.9717801011451792,-5000,1500,-20.5,31,True,True,False
all_prior,2021,R32,Illinois,1,8,0.5990251039124995,-350,290,-7.0,-13,False,False,False
all_prior,2021,R32,Oklahoma St.,4,12,0.6782362777420023,-260,220,-6.0,-10,False,False,False
all_prior,2021,R32,West Virginia,3,11,0.6602782089269338,-180,160,-4.0,-3,False,False,False
all_prior,2021,R32,Houston,2,10,0.7270878876826659,-350,290,-7.5,3,True,False,False
all_prior,2021,S16,Loyola Chicago,8,12,0.6693188064673019,-300,250,-7.0,-7,False,False,False
all_prior,2021,S16,Houston,2,11,0.7690857803050447,-270,230,-6.5,16,True,True,False
all_prior,2021,E8,Houston,2,12,0.8017106263587729,-370,310,-8.0,6,True,False,False
all_prior,2021,R64,Baylor,1,16,0.8112322923328235,-10000,2500,-25.5,24,True,False,False
all_prior,2021,R64,Wisconsin,9,8,0.7181134081294542,115,-135,2.0,23,True,True,False
all_prior,2021,R64,Villanova,5,12,0.7167793441220671,-250,210,-6.5,10,True,True,False
all_prior,2021,R64,Purdue,4,13,0.7472592834541877,-330,270,-7.5,-9,False,False,False
all_prior,2021,R64,Texas Tech,6,11,0.6352947547915584,-210,180,-4.0,12,True,True,False
all_prior,2021,R64,Arkansas,3,14,0.7808956409601625,-410,340,-8.5,17,True,True,False
all_prior,2021,R64,Virginia Tech,10,7,0.5098483043715818,-125,105,-1.5,-5,False,False,False
all_prior,2021,R64,Ohio St.,2,15,0.9357081650101334,-1800,950,-15.0,-3,False,False,False
all_prior,2021,R32,Baylor,1,9,0.6626019404007417,-330,270,-6.5,13,True,True,False
all_prior,2021,R32,Villanova,5,13,0.7927378116358018,-265,225,-6.0,23,True,True,False
all_prior,2021,R32,Arkansas,3,6,0.5084218089743175,110,-130,2.0,2,True,True,False
all_prior,2021,R32,Florida,7,15,0.9619536508279426,-420,350,-9.0,-3,False,False,False
all_prior,2021,S16,Baylor,1,5,0.6649989505668695,-350,290,-8.0,11,True,True,False
all_prior,2021,S16,Arkansas,3,15,0.930553781984619,-700,500,-11.0,2,True,False,False
all_prior,2021,E8,Baylor,1,3,0.6714990203257978,-380,320,-8.0,9,True,True,False
all_prior,2021,R64,Michigan,1,16,0.8160559025675528,-10000,2500,-25.0,16,True,False,False
all_prior,2021,R64,LSU,8,9,0.5695805966866573,-125,105,-2.0,15,True,True,False
all_prior,2021,R64,Colorado,5,12,0.7330472890852604,-240,200,-6.0,23,True,True,False
all_prior,2021,R64,Florida St.,4,13,0.7392930488411164,-650,475,-10.5,10,True,False,False
all_prior,2021,R64,BYU,6,11,0.5710273517826553,-170,150,-3.5,-11,False,False,False
all_prior,2021,R64,Texas,3,14,0.7978909560991021,-400,330,-8.5,-1,False,False,False
all_prior,2021,R64,Connecticut,7,10,0.5614928169602903,-175,155,-3.5,-9,False,False,False
all_prior,2021,R64,Alabama,2,15,0.9425827521013277,-2000,1000,-16.5,13,True,False,False
all_prior,2021,R32,Michigan,1,8,0.6036510606216442,-185,165,-4.5,8,True,True,False
all_prior,2021,R32,Colorado,5,4,0.6027604187239199,-110,-110,-0.0,-18,False,False,False
all_prior,2021,R32,UCLA,11,14,0.6088269625366532,-250,210,-5.5,20,True,True,False
all_prior,2021,R32,Alabama,2,10,0.7508889059902204,-280,240,-6.5,19,True,True,False
all_prior,2021,S16,Michigan,1,4,0.6991582345667346,-135,115,-1.5,18,True,True,False
all_prior,2021,S16,Alabama,2,11,0.6591349894412264,-310,260,-7.0,-10,False,False,False
all_prior,2021,E8,Michigan,1,11,0.763653925430624,-310,260,-6.5,-2,False,False,False
all_prior,2021,R64,Gonzaga,1,16,0.9718251501378109,-15000,3000,-33.0,43,True,True,False
all_prior,2021,R64,Oklahoma,8,9,0.7235853706849562,105,-125,1.5,4,True,True,False
all_prior,2021,R64,Creighton,5,12,0.6179854951467926,-340,280,-7.5,1,True,False,False
all_prior,2021,R64,Virginia,4,13,0.7372343230581397,-310,260,-6.5,-4,False,False,False
all_prior,2021,R64,USC,6,11,0.7371723289420861,-340,280,-7.5,16,True,True,False
all_prior,2021,R64,Kansas,3,14,0.9128829246790116,-700,500,-10.5,9,True,False,False
all_prior,2021,R64,Iowa,2,15,0.8565999078523976,-1500,850,-13.5,12,True,False,False
all_prior,2021,R32,Gonzaga,1,8,0.9150716913579551,-1800,950,-15.5,16,True,True,False
all_prior,2021,R32,Creighton,5,13,0.8155379112711167,-230,195,-5.5,14,True,True,False
all_prior,2021,R32,USC,6,3,0.6442037855112555,-125,105,-1.5,34,True,True,False
all_prior,2021,R32,Iowa,2,7,0.5939405395321316,-215,185,-4.5,-15,False,False,False
all_prior,2021,S16,Gonzaga,1,5,0.8737374452976778,-125,105,-12.5,18,True,True,False
all_prior,2021,S16,USC,6,7,0.7309170295775083,-1000,650,-2.5,14,True,True,False
all_prior,2021,E8,Gonzaga,1,6,0.7449317203269752,-450,375,-8.5,19,True,True,False
all_prior,2021,F4,Baylor,1,1,0.567386824552129,185,-195,4.5,16,True,True,False
last_1_year,2009,R64,North Carolina,1,16,1.0,-12000,8000,-25.5,43,True,True,False
last_1_year,2009,R64,LSU,8,9,0.6666666666666666,-130,110,-1.5,4,True,True,False
last_1_year,2009,R64,Illinois,5,12,0.9333333333333333,-210,175,-5.0,-4,False,False,False
last_1_year,2009,R64,Gonzaga,4,13,0.8666666666666667,-1100,840,-14.0,13,True,False,False
last_1_year,2009,R64,Temple,11,6,0.7333333333333334,185,-225,5.0,-9,False,False,False
last_1_year,2009,R64,Syracuse,3,14,0.6,-670,510,-11.0,15,True,True,False
last_1_year,2009,R64,Clemson,7,10,0.9333333333333333,-200,170,-4.5,-3,False,False,False
last_1_year,2009,R64,Oklahoma,2,15,0.6,-1500,1040,-15.5,28,True,True,False
last_1_year,2009,R32,North Carolina,1,8,0.8666666666666667,-1200,800,-13.0,14,True,True,False
last_1_year,2009,R32,Gonzaga,4,12,0.7333333333333333,-750,550,-11.5,2,True,False,False
last_1_year,2009,R32,Arizona St.,6,3,0.6,125,-145,2.5,-11,False,False,False
last_1_year,2009,R32,Oklahoma,2,10,0.8,-345,285,-7.0,10,True,True,False
last_1_year,2009,S16,North Carolina,1,4,0.8666666666666667,-360,300,-7.5,21,True,True,False
last_1_year,2009,S16,Oklahoma,2,3,0.8,-110,-110,1.0,13,True,True,False
last_1_year,2009,E8,North Carolina,1,2,0.9333333333333333,-350,290,-7.0,12,True,True,False
last_1_year,2009,R64,Pittsburgh,1,16,0.6,-7000,4000,-20.5,10,True,False,False
last_1_year,2009,R64,Oklahoma St.,8,9,0.5333333333333333,130,-150,3.0,2,True,True,False
last_1_year,2009,R64,Florida St.,5,12,0.5333333333333333,-155,135,-3.0,-2,False,False,False
last_1_year,2009,R64,Xavier,4,13,0.7333333333333333,-600,450,-10.0,18,True,True,False
last_1_year,2009,R64,UCLA,6,11,0.8,-380,310,-8.5,1,True,False,False
last_1_year,2009,R64,Villanova,3,14,0.7333333333333333,-1500,1050,-15.0,13,True,False,False
last_1_year,2009,R64,Texas,7,10,0.8,-190,165,-4.5,14,True,True,False
last_1_year,2009,R64,Duke,2,15,1.0,-6000,4100,-24.0,24,True,False,True
last_1_year,2009,R32,Pittsburgh,1,8,0.6666666666666666,-500,350,-9.0,8,True,False,False
last_1_year,2009,R32,Xavier,4,12,0.8,-145,125,-2.5,11,True,True,False
last_1_year,2009,R32,Villanova,3,6,0.5333333333333333,-150,130,-2.5,20,True,True,False
last_1_year,2009,R32,Duke,2,7,0.7333333333333333,-355,295,-7.5,5,True,False,False
last_1_year,2009,S16,Pittsburgh,1,4,0.8,-300,250,-6.5,5,True,False,False
last_1_year,2009,S16,Duke,2,3,0.8666666666666667,-140,120,-2.5,-23,False,False,False
last_1_year,2009,E8,Pittsburgh,1,3,0.8666666666666667,-135,115,-2.0,-2,False,False,False
last_1_year,2009,R64,Connecticut,1,16,0.8666666666666667,-3500,2100,-20.5,56,True,True,False
last_1_year,2009,R64,BYU,8,9,0.6666666666666666,-150,130,-3.0,-13,False,False,False
last_1_year,2009,R64,Purdue,5,12,0.9333333333333333,-420,330,-8.5,5,True,False,False
last_1_year,2009,R64,Washington,4,13,0.7333333333333333,-250,210,-6.0,13,True,True,False
last_1_year,2009,R64,Marquette,6,11,1.0,-265,225,-6.0,1,True,False,False
last_1_year,2009,R64,Missouri,3,14,0.9333333333333333,-1100,775,-12.5,19,True,True,False
last_1_year,2009,R64,California,7,10,0.5333333333333333,-130,110,-1.0,-13,False,False,False
last_1_year,2009,R64,Memphis,2,15,1.0,-5000,3100,-19.5,11,True,False,False
last_1_year,2009,R32,Connecticut,1,9,1.0,-600,450,-9.5,26,True,True,False
last_1_year,2009,R32,Washington,4,5,0.5333333333333333,-120,100,-1.5,-2,False,False,False
last_1_year,2009,R32,Missouri,3,6,0.9333333333333333,-155,135,-3.0,4,True,True,False
last_1_year,2009,R32,Memphis,2,10,0.8,-550,425,-10.0,19,True,True,False
last_1_year,2009,S16,Purdue,5,1,0.5333333333333333,250,-300,6.5,-12,False,False,False
last_1_year,2009,S16,Memphis,2,3,0.8666666666666667,-200,170,-4.0,-11,False,False,False
last_1_year,2009,E8,Missouri,3,1,0.5333333333333333,220,-260,6.0,-7,False,False,False
last_1_year,2009,R64,Louisville,1,16,1.0,-9000,5000,-21.5,20,True,False,False
last_1_year,2009,R64,Ohio St.,8,9,0.6,-138,118,-2.0,-2,False,False,False
last_1_year,2009,R64,Utah,5,12,1.0,-120,100,-1.0,-13,False,False,False
last_1_year,2009,R64,Wake Forest,4,13,0.8,-355,295,-8.0,-15,False,False,False
last_1_year,2009,R64,West Virginia,6,11,0.9333333333333333,-640,470,-10.0,-8,False,False,False
last_1_year,2009,R64,Kansas,3,14,1.0,-450,360,-8.5,10,True,True,False
last_1_year,2009,R64,USC,10,7,0.6666666666666667,-135,115,-2.0,17,True,True,False
last_1_year,2009,R64,Michigan St.,2,15,0.8666666666666667,-1500,1050,-15.0,15,True,False,True
last_1_year,2009,R32,Louisville,1,9,1.0,-1100,775,-12.0,7,True,False,False
last_1_year,2009,R32,Arizona,12,13,0.9333333333333333,-145,125,-2.5,14,True,True,False
last_1_year,2009,R32,Kansas,3,11,0.8,-380,310,-8.0,17,True,True,False
last_1_year,2009,R32,Michigan St.,2,10,0.5333333333333333,-185,165,-4.0,5,True,True,False
last_1_year,2009,S16,Louisville,1,12,1.0,-520,420,-9.5,39,True,True,False
last_1_year,2009,S16,Kansas,3,2,0.5333333333333333,-115,-105,-0.0,-5,False,False,False
last_1_year,2009,E8,Louisville,1,2,0.8666666666666667,-325,265,-6.5,-12,False,False,False
last_1_year,2009,Championship,North Carolina,1,2,0.8,-370,310,-7.0,17,True,True,False
last_1_year,2010,R64,Duke,1,16,0.7,-20000,10500,-24.5,29,True,True,False
last_1_year,2010,R64,California,8,9,0.68,-118,-102,-1.0,15,True,True,False
last_1_year,2010,R64,Texas A&M,5,12,0.72,-158,138,-3.0,16,True,True,False
last_1_year,2010,R64,Purdue,4,13,0.58,-215,178,-4.5,8,True,True,False
last_1_year,2010,R64,Notre Dame,6,11,0.72,-135,115,-2.0,-1,False,False,False
last_1_year,2010,R64,Baylor,3,14,0.68,-550,425,-10.0,9,True,False,False
last_1_year,2010,R64,Saint Mary's,10,7,0.64,100,-120,1.5,9,True,True,False
last_1_year,2010,R64,Villanova,2,15,0.9,-3000,2000,-16.5,3,True,False,False
last_1_year,2010,R32,Duke,1,8,0.94,-290,245,-6.5,15,True,True,False
last_1_year,2010,R32,Purdue,4,5,0.58,115,-135,2.5,2,True,True,False
last_1_year,2010,R32,Baylor,3,11,0.7,-205,173,-4.5,8,True,True,False
last_1_year,2010,R32,Villanova,2,10,0.92,-215,178,-4.5,-7,False,False,False
last_1_year,2010,S16,Duke,1,4,0.82,-450,350,-8.5,13,True,True,False
last_1_year,2010,S16,Baylor,3,10,0.74,-230,190,-5.0,23,True,True,False
last_1_year,2010,E8,Duke,1,3,0.8,-235,195,-4.5,7,True,True,False
last_1_year,2010,R64,Kentucky,1,16,0.88,-6000,3500,-18.5,29,True,True,False
last_1_year,2010,R64,Texas,8,9,0.76,-245,205,-5.5,-1,False,False,False
last_1_year,2010,R64,Cornell,12,5,0.52,145,-165,3.0,13,True,True,False
last_1_year,2010,R64,Wisconsin,4,13,0.72,-700,500,-10.5,4,True,False,False
last_1_year,2010,R64,Washington,11,6,0.54,-102,-118,1.0,2,True,True,False
last_1_year,2010,R64,New Mexico,3,14,0.9,-440,350,-8.5,5,True,False,False
last_1_year,2010,R64,Clemson,7,10,0.76,-132,112,-2.0,-8,False,False,False
last_1_year,2010,R64,West Virginia,2,15,0.76,-2700,1700,-16.5,27,True,True,False
last_1_year,2010,R32,Kentucky,1,9,0.7,-600,450,-9.5,30,True,True,False
last_1_year,2010,R32,Wisconsin,4,12,0.8,-200,170,-4.0,-18,False,False,False
last_1_year,2010,R32,New Mexico,3,11,0.54,115,-135,2.5,-18,False,False,False
last_1_year,2010,R32,West Virginia,2,10,0.58,-270,230,-6.0,9,True,True,False
last_1_year,2010,S16,Kentucky,1,12,0.86,-500,400,-8.5,17,True,True,False
last_1_year,2010,S16,West Virginia,2,11,0.6,-192,167,-4.5,13,True,True,False
last_1_year,2010,E8,Kentucky,1,2,0.64,-205,175,-4.5,-7,False,False,False
last_1_year,2010,R64,Syracuse,1,16,0.9,-2800,1800,-15.5,23,True,True,False
last_1_year,2010,R64,Florida St.,9,8,0.54,-118,-102,-1.0,-7,False,False,False
last_1_year,2010,R64,Butler,5,12,0.54,-150,130,-2.5,18,True,True,False
last_1_year,2010,R64,Vanderbilt,4,13,0.72,-145,125,-2.5,-1,False,False,False
last_1_year,2010,R64,Xavier,6,11,0.62,-125,105,-1.5,11,True,True,False
last_1_year,2010,R64,Pittsburgh,3,14,0.74,-525,415,-9.5,23,True,True,False
last_1_year,2010,R64,BYU,7,10,0.66,-220,180,-5.0,7,True,True,False
last_1_year,2010,R64,Kansas St.,2,15,0.96,-2200,1450,-15.0,20,True,True,False
last_1_year,2010,R32,Syracuse,1,8,0.82,-290,245,-6.5,22,True,True,False
last_1_year,2010,R32,Butler,5,13,0.56,-190,165,-4.5,2,True,False,False
last_1_year,2010,R32,Pittsburgh,3,6,0.52,-135,115,-1.5,-3,False,False,False
last_1_year,2010,R32,Kansas St.,2,7,0.74,-200,170,-4.5,12,True,True,False
last_1_year,2010,S16,Syracuse,1,5,0.76,-290,245,-6.0,-4,False,False,False
last_1_year,2010,S16,Kansas St.,2,6,0.74,-230,190,-5.0,5,True,False,True
last_1_year,2010,E8,Kansas St.,2,5,0.82,-195,165,-4.0,-7,False,False,False
last_1_year,2010,R64,Kansas,1,16,0.88,-25000,13000,-25.0,16,True,False,False
last_1_year,2010,R64,UNLV,8,9,0.8,-117,-103,-0.0,-3,False,False,False
last_1_year,2010,R64,Michigan St.,5,12,0.84,-1000,700,-13.0,3,True,False,False
last_1_year,2010,R64,Maryland,4,13,0.94,-525,415,-9.5,12,True,True,False
last_1_year,2010,R64,Tennessee,6,11,0.54,-155,135,-3.0,3,True,False,True
last_1_year,2010,R64,Georgetown,3,14,0.78,-1300,925,-14.0,-14,False,False,False
last_1_year,2010,R64,Georgia Tech,10,7,0.62,110,-130,2.0,5,True,True,False
last_1_year,2010,R64,Ohio St.,2,15,0.84,-3500,2250,-17.5,17,True,False,False
last_1_year,2010,R32,Kansas,1,9,0.84,-800,600,-11.0,-2,False,False,False
last_1_year,2010,R32,Maryland,4,5,0.68,-120,100,-1.0,-2,False,False,False
last_1_year,2010,R32,Tennessee,6,14,0.88,-440,350,-8.5,15,True,True,False
last_1_year,2010,R32,Ohio St.,2,10,0.58,-300,250,-6.5,9,True,True,False
last_1_year,2010,S16,Michigan St.,5,9,0.82,-119,108,-1.5,7,True,True,False
last_1_year,2010,S16,Ohio St.,2,6,0.72,-220,180,-4.5,-3,False,False,False
last_1_year,2010,E8,Michigan St.,5,6,0.7,115,-135,2.0,1,True,True,False
last_1_year,2010,F4,Duke,1,5,0.84,-360,300,-7.0,2,True,False,False
last_1_year,2011,R64,Pittsburgh,1,16,0.9333333333333333,-3700,2300,-18.5,23,True,True,False
last_1_year,2011,R64,Butler,8,9,0.6,106,-120,1.5,2,True,True,False
last_1_year,2011,R64,Utah St.,12,5,0.6,101,-115,1.5,-5,False,False,False
last_1_year,2011,R64,Wisconsin,4,13,0.7333333333333333,-181,164,-4.0,14,True,True,False
last_1_year,2011,R64,Gonzaga,11,6,0.7333333333333334,-114,100,-0.0,15,True,True,False
last_1_year,2011,R64,BYU,3,14,0.8666666666666667,-398,342,-8.5,8,True,False,False
last_1_year,2011,R64,Michigan St.,10,7,0.6666666666666667,-115,101,-1.0,-2,False,False,False
last_1_year,2011,R64,Florida,2,15,0.8666666666666667,-985,725,-12.5,28,True,True,False
last_1_year,2011,R32,Pittsburgh,1,8,0.8,-400,320,-8.0,-1,False,False,False
last_1_year,2011,R32,Wisconsin,4,5,0.8666666666666667,-160,140,-3.5,5,True,True,False
last_1_year,2011,R32,BYU,3,11,0.8666666666666667,105,-125,1.0,22,True,True,False
last_1_year,2011,R32,Florida,2,7,0.8,-245,205,-5.0,8,True,True,False
last_1_year,2011,S16,Wisconsin,4,8,0.8,-200,170,-4.5,-7,False,False,False
last_1_year,2011,S16,Florida,2,3,0.6666666666666666,-145,125,-2.5,9,True,True,False
last_1_year,2011,E8,Florida,2,8,0.9333333333333333,-200,170,-4.0,-3,False,False,False
last_1_year,2011,R64,Kansas,1,16,0.6,-15000,8000,-23.5,19,True,False,False
last_1_year,2011,R64,Illinois,9,8,0.7333333333333334,115,-135,2.0,11,True,True,False
last_1_year,2011,R64,Vanderbilt,5,12,0.5333333333333333,-152,138,-3.0,-3,False,False,False
last_1_year,2011,R64,Louisville,4,13,1.0,-550,455,-9.5,-1,False,False,False
last_1_year,2011,R64,Georgetown,6,11,1.0,-270,220,-5.5,-18,False,False,False
last_1_year,2011,R64,Purdue,3,14,0.9333333333333333,-1700,1000,-15.0,22,True,True,False
last_1_year,2011,R64,Florida St.,10,7,0.5333333333333333,-105,-115,0.0,7,True,True,False
last_1_year,2011,R64,Notre Dame,2,15,0.8,-2000,1100,-14.0,13,True,False,False
last_1_year,2011,R32,Kansas,1,9,0.7333333333333333,-450,350,-8.0,14,True,True,False
last_1_year,2011,R32,Richmond,12,13,1.0,-220,180,-4.5,17,True,True,False
last_1_year,2011,R32,Purdue,3,11,1.0,-500,400,-10.0,-18,False,False,False
last_1_year,2011,R32,Notre Dame,2,10,0.7333333333333333,-220,180,-4.5,-14,False,False,False
last_1_year,2011,S16,Kansas,1,12,0.8666666666666667,-725,525,-10.5,20,True,True,False
last_1_year,2011,S16,Florida St.,10,11,0.6666666666666666,-200,170,-4.5,-1,False,False,False
last_1_year,2011,E8,Kansas,1,11,0.8666666666666667,-850,625,-11.5,-10,False,False,False
last_1_year,2011,R64,Duke,1,16,0.6666666666666666,-20825,10675,-25.0,42,True,True,False
last_1_year,2011,R64,Tennessee,9,8,0.7333333333333334,-115,-105,-0.0,-30,False,False,False
last_1_year,2011,R64,Arizona,5,12,0.8666666666666667,-265,215,-5.5,2,True,False,False
last_1_year,2011,R64,Texas,4,13,0.8,-700,500,-10.0,4,True,False,False
last_1_year,2011,R64,Cincinnati,6,11,0.6,-107,-107,1.0,15,True,True,False
last_1_year,2011,R64,Connecticut,3,14,0.8666666666666667,-578,472,-10.5,29,True,True,False
last_1_year,2011,R64,Penn St.,10,7,0.5333333333333333,123,-137,2.0,-2,False,False,True
last_1_year,2011,R64,San Diego St.,2,15,0.6666666666666666,-1518,1132,-14.5,18,True,True,False
last_1_year,2011,R32,Duke,1,8,0.8666666666666667,-1200,800,-13.0,2,True,False,False
last_1_year,2011,R32,Arizona,5,4,0.6666666666666667,220,-260,5.5,1,True,True,False
last_1_year,2011,R32,Connecticut,3,6,0.6,-190,160,-4.0,11,True,True,False
last_1_year,2011,R32,San Diego St.,2,7,1.0,-250,210,-5.5,7,True,True,False
last_1_year,2011,S16,Duke,1,5,1.0,-600,450,-9.5,-16,False,False,False
last_1_year,2011,S16,San Diego St.,2,3,0.5333333333333333,-135,115,-2.0,-7,False,False,False
last_1_year,2011,E8,Arizona,5,3,0.5333333333333333,140,-160,3.5,-2,False,True,False
last_1_year,2011,R64,Ohio St.,1,16,0.7333333333333333,-19475,10025,-25.5,29,True,True,False
last_1_year,2011,R64,Villanova,9,8,0.6,-125,105,-2.0,-4,False,False,False
last_1_year,2011,R64,West Virginia,5,12,0.6,-127,113,-2.0,8,True,True,False
last_1_year,2011,R64,Kentucky,4,13,0.9333333333333333,-1079,791,-13.0,2,True,False,False
last_1_year,2011,R64,Marquette,11,6,0.5333333333333333,-105,-115,1.0,11,True,True,False
