year,round,pick,pick_is_high,pred_margin,spread_high,actual_margin,edge_pts,covered,push,price,method
2018,R64,Bucknell,False,10.85,-14.5,4.0,3.65,True,False,-110,agg
2018,R64,Oklahoma,False,-0.64,-1.5,5.0,2.14,False,False,-110,agg
2018,R64,Iona,False,20.8,-21.0,22.0,0.2,False,False,-110,agg
2018,R32,Kansas,True,7.02,-4.5,4.0,2.52,False,False,-110,agg
2018,R32,Clemson,False,-3.26,-1.5,-31.0,4.76,True,False,-110,agg
2018,R32,Syracuse,False,6.51,-10.0,-2.0,3.49,True,False,-110,agg
2018,R32,Duke,True,9.99,-9.5,25.0,0.49,True,False,-110,agg
2018,S16,Kansas,True,7.64,-5.0,4.0,2.64,False,False,-110,agg
2018,S16,Syracuse,False,10.9,-11.0,4.0,0.1,True,False,-110,agg
2018,E8,Kansas,True,1.15,3.5,4.0,4.65,True,False,-110,agg
2018,R64,Villanova,True,24.65,-22.5,26.0,2.15,True,False,-110,agg
2018,R64,Alabama,False,0.02,-2.5,-3.0,2.48,True,False,-110,agg
2018,R64,West Virginia,True,11.76,-10.0,17.0,1.76,True,False,-110,agg
2018,R64,Marshall,False,6.87,-13.5,-6.0,6.63,True,False,-110,agg
2018,R64,St. Bonaventure,False,5.72,-6.0,15.0,0.28,False,False,-110,agg
2018,R64,Stephen F. Austin,False,6.92,-11.0,10.0,4.08,True,False,-110,agg
2018,R64,Arkansas,True,-1.66,2.0,-17.0,0.34,False,False,-110,agg
2018,R64,Purdue,True,22.75,-20.5,26.0,2.25,True,False,-110,agg
2018,R32,Villanova,True,11.99,-11.5,23.0,0.49,True,False,-110,agg
2018,R32,Marshall,False,11.17,-12.5,23.0,1.33,False,False,-110,agg
2018,R32,Texas Tech,True,4.44,-1.0,3.0,3.44,True,False,-110,agg
2018,R32,Purdue,True,5.28,-4.0,3.0,1.28,False,False,-110,agg
2018,S16,Villanova,True,7.27,-5.5,12.0,1.77,True,False,-110,agg
2018,S16,Texas Tech,False,0.87,-2.0,-13.0,1.13,True,False,-110,agg
2018,E8,Villanova,True,7.48,-6.5,12.0,0.98,True,False,-110,agg
2018,R64,Texas Southern,False,19.47,-19.5,19.0,0.03,True,False,-110,agg
2018,R64,Florida St.,False,-3.5,1.0,-13.0,2.5,True,False,-110,agg
2018,R64,South Dakota St.,False,3.72,-8.0,8.0,4.28,False,True,-110,agg
2018,R64,UNC Greensboro,False,10.52,-12.5,4.0,1.98,True,False,-110,agg
2018,R64,Houston,True,6.34,-4.0,2.0,2.34,False,False,-110,agg
2018,R64,Michigan,True,12.82,-10.0,14.0,2.82,True,False,-110,agg
2018,R64,Texas A&M,True,4.84,-2.5,4.0,2.34,True,False,-110,agg
2018,R64,Lipscomb,False,16.99,-22.0,18.0,5.01,True,False,-110,agg
2018,R32,Florida St.,False,4.97,-5.5,-5.0,0.53,True,False,-110,agg
2018,R32,Ohio St.,False,3.92,-4.5,6.0,0.58,False,False,-110,agg
2018,R32,Michigan,True,7.37,-4.0,1.0,3.37,False,False,-110,agg
2018,R32,Texas A&M,False,7.42,-7.5,-21.0,0.08,True,False,-110,agg
2018,S16,Florida St.,False,4.66,-6.0,-15.0,1.34,True,False,-110,agg
2018,S16,Michigan,True,5.81,-2.5,27.0,3.31,True,False,-110,agg
2018,E8,Michigan,True,7.83,-4.5,4.0,3.33,False,False,-110,agg
2018,R64,UMBC,False,19.04,-21.0,-20.0,1.96,True,False,-110,agg
2018,R64,Kansas St.,False,-2.24,-2.5,-10.0,4.74,True,False,-110,agg
2018,R64,Kentucky,True,8.03,-4.5,5.0,3.53,True,False,-110,agg
2018,R64,Buffalo,False,5.75,-9.0,-21.0,3.25,True,False,-110,agg
2018,R64,Loyola Chicago,False,0.75,-1.5,-2.0,0.75,True,False,-110,agg
2018,R64,Tennessee,True,14.37,-11.5,26.0,2.87,True,False,-110,agg
2018,R64,Texas,False,-0.58,-0.0,4.0,0.58,False,False,-110,agg
2018,R64,Georgia St.,False,11.42,-14.0,15.0,2.58,False,False,-110,agg
2018,R32,UMBC,False,7.07,-10.0,7.0,2.93,True,False,-110,agg
2018,R32,Kentucky,True,8.64,-5.5,20.0,3.14,True,False,-110,agg
2018,R32,Loyola Chicago,False,3.19,-5.0,-1.0,1.81,True,False,-110,agg
2018,R32,Nevada,False,4.29,-8.5,-2.0,4.21,True,False,-110,agg
2018,S16,Kansas St.,False,3.27,-5.5,-3.0,2.23,True,False,-110,agg
2018,S16,Loyola Chicago,False,-0.84,-1.5,-1.0,2.34,True,False,-110,agg
2018,E8,Loyola Chicago,False,1.16,-1.5,-16.0,0.34,True,False,-110,agg
2018,Championship,Michigan,False,6.08,-6.5,17.0,0.42,False,False,-110,agg
2019,R64,Iona,False,24.07,-24.5,15.0,0.43,True,False,-110,agg
2019,R64,Washington,False,-0.69,-3.5,-17.0,4.19,True,False,-110,agg
2019,R64,Auburn,True,6.7,-6.0,1.0,0.7,False,False,-110,agg
2019,R64,Kansas,True,15.11,-6.5,34.0,8.61,True,False,-110,agg
2019,R64,Iowa St.,True,6.59,-5.5,-3.0,1.09,False,False,-110,agg
2019,R64,Georgia St.,False,11.77,-12.5,29.0,0.73,False,False,-110,agg
2019,R64,Wofford,True,7.52,-3.5,16.0,4.02,True,False,-110,agg
2019,R64,Kentucky,True,30.74,-20.0,35.0,10.74,True,False,-110,agg
2019,R32,Washington,False,9.82,-11.5,22.0,1.68,False,False,-110,agg
2019,R32,Auburn,False,-3.77,2.5,-14.0,1.27,True,False,-110,agg
2019,R32,Houston,True,7.74,-6.5,15.0,1.24,True,False,-110,agg
2019,R32,Wofford,False,5.1,-5.5,6.0,0.4,False,False,-110,agg
2019,S16,Auburn,False,-4.43,-5.5,-17.0,9.93,True,False,-110,agg
2019,S16,Houston,False,-0.17,-2.0,4.0,2.17,False,False,-110,agg
2019,E8,Auburn,False,-2.12,-4.5,-6.0,6.62,True,False,-110,agg
2019,R64,Gardner Webb,False,21.05,-22.5,15.0,1.45,True,False,-110,agg
2019,R64,Oklahoma,False,-5.4,-1.0,-23.0,6.4,True,False,-110,agg
2019,R64,Oregon,False,-0.6,-1.5,-18.0,2.1,True,False,-110,agg
2019,R64,Kansas St.,True,6.15,-4.0,-6.0,2.15,False,False,-110,agg
2019,R64,Saint Mary's,False,1.1,-3.5,4.0,2.4,False,False,-110,agg
2019,R64,Old Dominion,False,8.22,-12.5,13.0,4.28,False,False,-110,agg
2019,R64,Cincinnati,True,5.37,-4.5,-7.0,0.87,False,False,-110,agg
2019,R64,Colgate,False,16.74,-17.5,7.0,0.76,True,False,-110,agg
2019,R32,Oklahoma,False,9.76,-10.5,12.0,0.74,False,False,-110,agg
2019,R32,Oregon,True,5.81,-4.5,19.0,1.31,True,False,-110,agg
2019,R32,Purdue,True,3.81,-3.0,26.0,0.81,True,False,-110,agg
2019,R32,Tennessee,True,9.54,-8.0,6.0,1.54,False,False,-110,agg
2019,S16,Oregon,False,7.47,-8.5,4.0,1.03,True,False,-110,agg
2019,S16,Tennessee,True,3.51,-1.5,-5.0,2.01,False,False,-110,agg
2019,E8,Purdue,False,4.19,-4.5,5.0,0.31,False,False,-110,agg
2019,R64,Gonzaga,True,38.41,-28.5,38.0,9.91,True,False,-110,agg
2019,R64,Baylor,False,-0.91,-2.5,-9.0,3.41,True,False,-110,agg
2019,R64,Marquette,True,3.13,-3.0,-19.0,0.13,False,False,-110,agg
2019,R64,Florida St.,True,8.69,-8.5,7.0,0.19,False,False,-110,agg
2019,R64,Arizona St.,False,5.81,-6.0,17.0,0.19,False,False,-110,agg
2019,R64,Texas Tech,True,19.34,-13.5,15.0,5.84,True,False,-110,agg
2019,R64,Florida,False,-3.83,-3.0,-9.0,6.83,True,False,-110,agg
2019,R64,Michigan,True,23.11,-15.5,19.0,7.61,True,False,-110,agg
2019,R32,Gonzaga,True,14.77,-14.0,12.0,0.77,False,False,-110,agg
2019,R32,Florida St.,True,7.89,-4.0,28.0,3.89,True,False,-110,agg
2019,R32,Buffalo,False,3.83,-4.0,20.0,0.17,False,False,-110,agg
2019,R32,Michigan,True,6.12,-6.0,15.0,0.12,True,False,-110,agg
2019,S16,Florida St.,False,1.83,-7.5,14.0,5.67,False,False,-110,agg
2019,S16,Texas Tech,False,-1.07,-2.0,-19.0,3.07,True,False,-110,agg
2019,E8,Texas Tech,False,-0.81,-5.0,-6.0,5.81,True,False,-110,agg
2019,R64,North Dakota St.,False,26.77,-27.5,23.0,0.73,True,False,-110,agg
2019,R64,UCF,False,-2.99,1.5,-15.0,1.49,True,False,-110,agg
2019,R64,Liberty,False,5.16,-6.5,-4.0,1.34,True,False,-110,agg
2019,R64,Virginia Tech,True,13.38,-10.0,14.0,3.38,True,False,-110,agg
2019,R64,Belmont,False,1.36,-3.5,2.0,2.14,True,False,-110,agg
2019,R64,LSU,True,8.61,-7.0,5.0,1.61,False,False,-110,agg
2019,R64,Minnesota,False,-1.52,-5.0,-10.0,6.52,True,False,-110,agg
2019,R64,Bradley,False,14.8,-17.5,11.0,2.7,True,False,-110,agg
2019,R32,UCF,False,8.89,-13.0,1.0,4.11,True,False,-110,agg
2019,R32,Liberty,False,7.74,-9.5,9.0,1.76,True,False,-110,agg
2019,R32,LSU,True,3.03,-3.0,2.0,0.03,False,False,-110,agg
2019,R32,Michigan St.,True,12.47,-10.5,20.0,1.97,True,False,-110,agg
2019,S16,Virginia Tech,False,5.05,-7.5,2.0,2.45,True,False,-110,agg
2019,S16,Michigan St.,True,6.55,-6.0,17.0,0.55,True,False,-110,agg
2019,E8,Michigan St.,False,0.03,-2.5,-1.0,2.47,True,False,-110,agg
2019,Championship,Virginia,True,3.21,-2.0,8.0,1.21,True,False,-110,agg
2021,R64,Drexel,False,20.64,-22.5,29.0,1.86,False,False,-110,agg
2021,R64,Georgia Tech,False,3.54,-5.5,11.0,1.96,False,False,-110,agg
2021,R64,Oregon St.,False,0.6,-9.0,-14.0,8.4,True,False,-110,agg
2021,R64,Oklahoma St.,True,7.83,-7.0,9.0,0.83,True,False,-110,agg
2021,R64,Syracuse,False,0.62,-3.0,-16.0,2.38,True,False,-110,agg
2021,R64,West Virginia,True,16.3,-13.0,17.0,3.3,True,False,-110,agg
2021,R64,Clemson,True,-2.5,2.5,-4.0,0.0,False,False,-110,agg
2021,R64,Cleveland St.,False,19.8,-20.5,31.0,0.7,False,False,-110,agg
2021,R32,Loyola Chicago,False,2.67,-7.0,-13.0,4.33,True,False,-110,agg
2021,R32,Oregon St.,False,0.45,-6.0,-10.0,5.55,True,False,-110,agg
2021,R32,Syracuse,False,2.2,-4.0,-3.0,1.8,True,False,-110,agg
2021,R32,Rutgers,False,6.0,-7.5,3.0,1.5,True,False,-110,agg
2021,S16,Oregon St.,False,5.17,-7.0,-7.0,1.83,True,False,-110,agg
2021,S16,Houston,True,6.9,-6.5,16.0,0.4,True,False,-110,agg
2021,E8,Houston,True,8.72,-8.0,6.0,0.72,False,False,-110,agg
2021,R64,Baylor,True,27.0,-25.5,24.0,1.5,False,False,-110,agg
2021,R64,Wisconsin,False,-3.15,-2.0,-23.0,5.15,True,False,-110,agg
2021,R64,Villanova,True,9.38,-6.5,10.0,2.88,True,False,-110,agg
2021,R64,North Texas,False,5.72,-7.5,-9.0,1.78,True,False,-110,agg
2021,R64,Texas Tech,True,4.26,-4.0,12.0,0.26,True,False,-110,agg
2021,R64,Arkansas,True,9.81,-8.5,17.0,1.31,True,False,-110,agg
2021,R64,Florida,True,2.0,1.5,5.0,3.5,True,False,-110,agg
2021,R64,Oral Roberts,False,13.25,-15.0,-3.0,1.75,True,False,-110,agg
2021,R32,Wisconsin,False,5.31,-6.5,13.0,1.19,False,False,-110,agg
2021,R32,Villanova,True,8.57,-6.0,23.0,2.57,True,False,-110,agg
2021,R32,Arkansas,True,2.04,2.0,2.0,4.04,True,False,-110,agg
2021,R32,Oral Roberts,False,6.79,-9.0,-3.0,2.21,True,False,-110,agg
2021,S16,Villanova,False,5.37,-8.0,11.0,2.63,False,False,-110,agg
2021,S16,Oral Roberts,False,10.1,-11.0,2.0,0.9,True,False,-110,agg
2021,E8,Arkansas,False,4.79,-8.0,9.0,3.21,False,False,-110,agg
2021,R64,Michigan,True,25.15,-25.0,16.0,0.15,False,False,-110,agg
2021,R64,LSU,True,4.3,-2.0,15.0,2.3,True,False,-110,agg
2021,R64,Colorado,True,6.09,-6.0,23.0,0.09,True,False,-110,agg
2021,R64,Florida St.,True,12.15,-10.5,10.0,1.65,False,False,-110,agg
2021,R64,UCLA,False,-4.84,-3.5,-11.0,8.34,True,False,-110,agg
2021,R64,Texas,True,8.89,-8.5,-1.0,0.39,False,False,-110,agg
2021,R64,Maryland,False,-2.75,-3.5,-9.0,6.25,True,False,-110,agg
2021,R64,Iona,False,14.95,-16.5,13.0,1.55,True,False,-110,agg
2021,R32,Michigan,True,5.78,-4.5,8.0,1.28,True,False,-110,agg
2021,R32,Colorado,False,-4.01,0.0,18.0,4.01,False,False,-110,agg
2021,R32,UCLA,True,10.64,-5.5,20.0,5.14,True,False,-110,agg
2021,R32,Maryland,False,5.28,-6.5,19.0,1.22,False,False,-110,agg
2021,S16,Michigan,True,4.07,-1.5,18.0,2.57,True,False,-110,agg
2021,S16,UCLA,False,2.26,-7.0,-10.0,4.74,True,False,-110,agg
2021,E8,UCLA,False,-0.56,-6.5,-2.0,7.06,True,False,-110,agg
2021,R64,Norfolk St.,False,32.15,-33.0,43.0,0.85,False,False,-110,agg
2021,R64,Missouri,False,-4.09,1.5,4.0,2.59,False,False,-110,agg
2021,R64,UC Santa Barbara,False,5.49,-7.5,1.0,2.01,True,False,-110,agg
2021,R64,Ohio,False,3.48,-6.5,-4.0,3.02,True,False,-110,agg
2021,R64,USC,True,7.63,-7.5,16.0,0.13,True,False,-110,agg
2021,R64,Eastern Washington,False,7.3,-10.5,9.0,3.2,True,False,-110,agg
2021,R64,Grand Canyon,False,12.9,-13.5,12.0,0.6,True,False,-110,agg
2021,R32,Oklahoma,False,12.28,-15.5,16.0,3.22,False,False,-110,agg
2021,R32,Creighton,True,7.71,-5.5,14.0,2.21,True,False,-110,agg
2021,R32,USC,False,-3.49,1.5,-34.0,1.99,True,False,-110,agg
2021,R32,Oregon,False,3.88,-4.5,-15.0,0.62,True,False,-110,agg
2021,S16,Creighton,False,7.2,-12.5,18.0,5.3,False,False,-110,agg
2021,S16,USC,True,7.58,-2.5,14.0,5.08,True,False,-110,agg
2021,E8,USC,False,4.7,-8.5,19.0,3.8,False,False,-110,agg
2021,F4,Baylor,True,-2.01,4.5,16.0,2.49,True,False,-110,agg
